neighbourhood_group,neighbourhood,room_type,minimum_nights,price
1,5,1,30,180
0,15,1,1,105
2,31,0,2,83
1,28,1,20,199
0,6,1,14,60
0,6,0,3,65
1,9,1,3,300
1,4,0,21,45
0,6,0,1,75
0,12,1,1,104
1,2,1,4,150
1,7,1,1,75
1,28,1,4,175
1,8,1,7,150
4,182,1,2,247
1,45,1,14,80
0,12,1,30,156
1,19,1,3,180
0,24,0,2,49
0,12,1,1,300
1,2,0,1,125
0,6,0,2,40
0,12,1,6,400
2,44,0,2,85
2,81,1,2,299
0,147,0,1,39
1,19,0,1,250
1,2,0,1,45
1,27,0,5,80
1,14,0,7,99
1,1,0,1,375
1,8,1,90,160
0,21,1,5,129
2,56,1,2,115
2,126,0,2,59
2,126,0,30,35
1,8,1,30,167
1,60,1,3,140
0,22,1,1,72
2,56,0,1,50
1,7,0,4,125
2,25,1,3,80
4,88,0,1,60
0,67,0,2,33
1,11,1,30,356
1,28,1,10,100
2,39,1,2,79
2,83,0,4,85
1,28,1,4,200
0,6,0,3,30
0,29,1,21,150
1,19,0,5,90
0,21,0,1,30
1,28,0,3,82
1,8,1,31,100
1,1,0,2,550
1,11,1,1,995
1,19,0,30,73
1,7,0,3,150
2,44,0,2,60
1,23,1,3,275
0,70,0,3,75
0,12,0,8,85
2,49,1,3,100
1,8,0,30,60
0,21,1,2,75
0,3,0,4,80
0,17,1,2,198
0,12,1,8,100
2,25,0,13,56
3,163,0,2,50
0,20,0,3,49
0,6,0,2,45
2,56,0,1,75
0,6,0,30,35
2,81,0,30,38
2,25,1,2,350
0,12,1,6,350
0,6,1,4,84
1,43,1,29,179
1,5,1,2,245
0,70,0,2,39
1,4,0,15,70
1,1,1,30,239
1,19,1,3,330
1,71,1,29,182
0,21,0,30,50
1,2,0,3,100
1,28,0,30,175
1,68,1,30,200
2,124,0,1,58
0,22,0,3,50
1,53,1,6,196
2,81,1,2,300
0,15,1,3,99
0,15,0,3,50
0,15,1,4,169
1,30,0,2,102
0,15,1,3,160
1,43,1,30,195
1,14,1,30,154
1,30,1,1,85
0,3,1,3,225
1,23,1,3,150
0,6,0,30,68
0,0,1,1,70
0,22,0,2,39
4,136,0,1,35
0,12,1,5,130
0,12,0,2,75
1,2,0,1,63
1,11,1,2,123
1,8,1,3,180
1,101,1,4,250
1,4,0,28,65
1,28,1,2,200
2,37,0,1,63
0,6,0,1,110
1,5,1,29,139
0,21,0,2,80
0,12,1,5,120
0,15,1,3,149
0,6,1,2,104
1,14,1,3,190
2,46,0,1,80
1,2,1,2,97
1,50,0,2,590
0,12,1,30,219
0,16,1,5,400
0,12,0,3,100
0,20,0,1,65
0,12,1,3,110
1,2,1,3,120
1,11,1,2,175
1,27,1,3,235
1,102,0,1,300
0,3,1,30,100
1,1,1,1,180
1,14,1,1,70
0,24,1,3,130
2,39,0,2,50
1,7,1,30,748
2,56,1,7,119
1,2,0,3,80
0,6,0,1,45
0,15,0,3,49
0,6,1,1,650
0,21,0,30,48
1,4,2,1,60
2,49,0,3,75
4,182,1,1,299
1,45,1,14,80
1,4,0,30,38
4,98,0,2,79
1,8,1,14,275
0,12,0,7,55
1,5,1,30,134
1,71,1,30,334
1,50,1,3,265
0,3,0,14,77
0,12,0,5,90
2,83,1,3,85
0,12,1,3,195
2,56,1,3,150
2,56,1,1,130
1,19,1,2,88
0,16,1,1,125
1,28,0,1,89
2,44,2,1,35
1,28,0,1,99
1,1,1,30,199
0,12,0,1,55
4,59,0,3,80
2,56,0,1,105
1,28,0,10,81
0,20,1,7,149
1,1,0,1,100
0,6,1,7,175
1,4,1,1,110
4,88,1,7,75
0,21,0,30,47
0,32,1,7,250
0,6,1,5,89
0,16,1,1,150
0,15,1,5,250
1,11,1,2,200
2,25,1,5,115
2,56,1,7,112
1,23,2,14,32
1,23,1,2,700
1,23,1,3,125
0,21,0,3,90
1,19,1,1,180
0,15,0,5,77
1,2,1,4,200
2,201,1,1,100
0,79,1,1,155
0,12,0,3,67
1,2,1,1,121
0,6,0,5,50
0,38,0,1,250
1,11,1,3,150
1,5,1,30,150
1,27,0,1,90
1,30,2,1,42
1,4,1,4,150
3,55,0,2,135
1,14,1,25,380
2,56,0,5,47
0,6,1,2,150
0,21,1,3,225
0,15,0,4,45
0,6,0,2,60
4,92,1,2,120
2,25,1,2,320
1,2,0,3,86
0,97,1,30,170
0,6,2,1,40
0,6,1,3,99
1,8,1,3,115
2,39,1,6,75
2,56,0,4,69
1,43,1,29,100
1,2,1,14,109
1,7,0,3,140
0,34,1,2,200
1,7,1,30,239
2,81,0,2,49
1,7,1,30,300
4,177,0,5,60
0,54,1,2,85
0,21,0,1,80
0,16,0,1,105
0,67,0,3,39
1,1,0,3,125
2,44,0,1,50
1,1,1,1,167
1,30,0,3,105
0,70,1,2,169
1,68,1,1,145
0,22,1,2,75
1,11,1,3,245
1,30,0,3,45
0,70,0,2,45
1,7,1,10,208
0,12,1,2,650
0,82,0,1,75
1,19,1,2,159
1,8,1,1,275
1,8,0,2,50
1,7,1,30,190
0,6,1,3,170
4,105,0,1,50
1,4,0,3,108
3,110,2,4,30
0,10,0,6,70
0,6,1,2,85
0,6,0,7,49
0,0,1,4,90
0,6,0,1,80
2,126,0,30,37
1,8,2,2,55
0,75,0,1,30
0,12,0,2,150
0,21,0,1,85
0,117,0,2,60
0,12,1,2,250
4,98,1,3,125
1,1,1,4,130
0,22,0,2,40
2,126,1,1,175
1,28,1,5,120
1,1,1,2,250
0,15,0,1,80
0,6,1,1,170
2,44,0,30,34
1,19,1,4,132
1,1,0,2,175
2,155,1,4,398
2,126,1,1,100
1,19,1,1,250
1,71,0,1,499
0,29,1,2,130
2,63,0,2,58
0,20,0,7,70
2,106,0,1,80
0,20,0,2,53
1,2,1,1,125
0,12,0,7,75
0,29,1,2,175
1,1,1,1,189
0,79,0,1,64
1,5,1,3,229
0,15,1,3,575
1,19,0,3,100
0,21,1,2,225
1,28,0,2,86
0,24,0,12,50
1,71,0,4,149
0,12,1,2,160
1,4,1,90,250
0,15,1,1,289
1,28,0,30,90
1,11,1,1,156
1,8,0,3,100
1,2,0,1,58
1,7,1,30,100
2,85,0,1,50
2,63,0,2,60
0,21,0,5,45
0,84,0,3,39
0,21,1,1,184
2,44,0,5,65
0,12,1,5,175
1,1,1,1,150
2,152,0,2,40
0,21,1,30,130
0,20,1,30,159
0,6,0,2,120
2,56,1,7,1500
0,21,0,2,35
1,8,1,7,290
0,24,0,2,150
0,117,1,3,250
2,183,0,1,62
1,5,1,30,175
1,8,0,7,88
2,39,0,1,50
0,82,1,5,150
1,8,0,1,125
1,2,1,1,125
0,79,1,30,185
1,19,1,2,185
1,4,1,2,130
1,28,1,1,250
0,6,0,5,85
0,21,1,5,115
0,17,1,5,78
1,2,1,1,65
0,21,1,5,110
0,21,1,4,120
1,8,0,1,66
0,20,1,2,225
1,4,0,3,100
1,1,1,3,150
1,30,1,2,200
1,4,0,7,69
0,6,0,3,212
0,22,0,2,33
1,28,1,30,293
1,53,1,1,265
0,16,1,10,150
0,79,1,1,172
1,1,2,1,65
1,11,1,4,295
1,8,1,1,150
0,40,0,2,125
2,121,0,12,105
1,43,1,2,470
1,64,1,2,325
1,28,0,25,150
1,4,0,1,85
0,12,0,3,125
0,6,1,30,135
0,12,1,3,160
1,8,1,2,150
1,1,0,3,600
1,8,0,7,120
0,70,1,3,275
0,3,1,7,140
2,129,2,1,34
1,5,1,2,120
0,21,0,5,75
0,6,0,3,80
0,16,1,4,100
1,1,0,1,250
1,9,1,2,299
0,12,1,3,191
0,21,0,3,65
1,30,0,3,85
0,15,1,3,115
0,6,0,1,100
0,0,0,2,75
1,18,0,2,59
1,19,1,2,115
4,141,0,1,40
1,2,0,1,130
2,49,0,15,55
0,12,0,2,84
0,15,0,2,35
1,8,0,5,55
0,16,1,7,150
0,38,1,7,160
1,28,1,3,150
0,15,1,4,110
1,5,1,30,279
0,35,0,4,129
0,20,1,1,225
1,27,0,2,135
2,103,1,4,169
1,11,1,1,89
0,12,1,2,180
2,56,0,1,40
1,4,0,1,55
0,15,0,1,45
0,6,0,4,0
0,15,0,1,59
1,1,0,3,799
1,4,0,2,77
0,15,1,3,102
1,28,0,2,420
1,8,0,3,95
0,24,1,5,100
0,3,2,3,99
0,17,1,5,200
0,135,0,1,30
1,23,0,1,85
0,6,0,2,50
1,1,1,1,250
2,62,0,2,150
2,44,0,4,65
0,79,0,1,65
1,8,1,7,200
0,24,1,3,125
0,6,0,30,37
0,79,0,2,41
0,6,0,1,80
4,133,2,3,51
1,1,1,30,219
0,54,0,2,50
0,12,1,3,170
1,30,0,3,49
1,71,0,1,100
0,16,1,5,129
1,1,1,30,225
1,18,1,1,140
2,103,0,1,48
0,15,1,3,285
0,54,1,4,150
1,19,0,20,75
0,12,1,3,225
1,45,1,5,190
0,82,0,2,75
0,6,0,3,62
2,39,1,3,180
1,19,0,3,71
1,14,1,28,170
1,8,1,3,150
1,7,1,3,125
0,15,0,5,34
0,54,0,3,46
1,9,1,2,250
1,2,1,2,175
1,14,1,3,360
1,5,1,2,130
1,19,0,7,100
4,80,1,2,102
0,15,0,3,500
1,19,1,2,250
0,16,1,4,280
1,28,1,2,120
1,28,1,2,166
0,33,0,1,100
1,14,1,1,4160
0,6,1,3,170
2,44,1,1,65
1,19,0,1,100
2,56,1,2,65
1,7,0,1,149
1,30,0,1,35
0,21,0,3,60
0,21,0,1,45
1,28,1,7,140
0,82,1,1,99
1,14,1,3,185
0,12,0,4,75
1,14,1,2,170
1,45,1,2,120
1,19,0,5,72
1,1,1,1,155
1,7,1,2,350
2,118,1,1,100
2,46,0,1,65
0,75,1,2,99
2,56,0,2,80
1,52,1,1,190
0,6,0,31,38
0,20,1,1,116
1,7,1,30,250
1,4,1,2,150
0,24,0,1,55
1,5,1,5,155
2,44,0,4,63
0,12,0,1,55
0,97,1,1,275
0,6,1,1,150
0,22,0,7,40
1,48,1,30,455
3,86,1,2,125
0,3,1,1,187
1,28,1,31,250
0,15,1,2,150
0,22,0,1,45
1,7,1,3,179
0,21,1,2,159
1,9,1,2,290
2,39,0,30,41
0,3,1,2,185
1,52,1,3,199
1,8,1,4,350
1,43,1,3,200
1,2,0,1,100
1,4,0,1,100
1,14,1,4,160
0,16,1,1,175
0,12,1,6,250
1,14,0,3,76
0,12,0,1,100
1,8,0,3,89
2,87,0,4,70
0,6,0,1,40
0,16,1,4,190
0,6,1,2,158
0,6,1,2,75
1,19,1,5,125
0,29,1,3,125
1,2,1,5,250
1,28,1,30,119
1,7,1,7,269
1,7,1,30,229
1,8,1,7,169
0,12,0,1,55
0,100,1,2,117
0,34,1,2,195
1,7,1,1,500
0,21,1,2,200
1,2,0,5,60
0,6,0,1,85
4,142,0,3,75
4,88,0,2,50
0,12,1,1,160
1,43,1,2,236
1,11,1,3,235
1,2,1,1,350
1,14,1,30,225
0,6,0,1,72
1,28,1,3,180
1,77,1,30,130
0,73,0,1,37
0,35,0,2,55
3,199,1,1,130
1,19,1,1,139
1,26,1,1,349
1,2,1,2,173
1,11,1,3,160
4,169,0,2,45
0,21,0,2,61
1,28,2,1,62
0,54,0,1,45
1,23,0,5,69
0,3,0,3,89
2,124,0,1,40
0,16,0,3,55
2,56,1,2,99
1,102,1,7,80
1,2,1,2,180
1,7,1,5,140
0,34,1,2,450
1,64,0,1,111
1,2,0,1,60
0,22,1,3,110
1,2,1,3,177
2,56,1,5,200
1,19,1,1,150
0,21,0,2,130
4,99,0,2,80
1,23,1,3,300
0,21,0,3,75
1,11,1,14,140
1,4,0,6,2000
0,6,1,10,250
1,27,1,3,180
0,10,1,3,399
1,4,1,7,190
0,21,0,30,35
1,4,0,3,61
1,19,0,1,120
1,9,1,3,400
2,129,0,1,38
2,56,0,1,60
0,12,1,2,150
2,44,0,7,45
0,6,1,1,600
1,7,0,2,160
1,26,2,2,49
1,19,1,4,62
0,3,0,1,72
0,0,1,7,85
0,10,1,1,189
0,6,1,30,103
3,109,1,5,150
0,12,0,10,60
0,6,1,2,300
2,25,0,3,30
1,8,1,3,200
2,95,1,3,99
1,48,1,1,225
0,12,0,2,60
0,24,1,5,60
1,2,1,2,70
0,16,1,1,120
1,7,2,1,95
2,162,2,1,37
0,6,2,3,50
1,19,1,3,250
0,21,0,1,45
0,6,1,3,130
1,30,0,1,69
0,12,1,14,159
2,126,1,3,60
1,71,0,2,110
1,1,0,1,172
1,28,1,7,275
1,7,1,3,168
0,21,0,1,50
2,25,0,3,72
2,46,0,1,60
0,21,0,30,41
0,6,0,2,40
0,38,1,2,169
0,6,0,1,46
2,25,0,3,100
0,12,0,2,215
1,77,1,1,197
2,39,0,3,50
1,28,1,5,210
2,139,1,1,95
0,13,0,28,115
0,13,1,2,134
1,28,1,30,187
2,31,1,3,150
0,20,0,5,50
0,54,1,1,80
1,28,2,3,209
0,38,1,5,189
0,21,0,30,45
1,2,0,1,55
1,11,0,2,145
0,6,2,30,32
0,79,0,1,150
0,21,0,5,60
0,21,0,3,75
0,29,1,5,99
0,17,1,1,100
1,14,1,29,239
1,43,0,1,270
1,7,1,3,399
0,21,0,1,50
1,4,0,2,90
1,28,0,4,149
2,25,0,3,90
0,24,1,6,175
1,1,1,2,198
1,28,1,4,110
0,6,0,3,59
0,15,0,4,62
1,28,1,2,142
0,15,0,2,54
1,28,1,3,170
0,15,1,3,300
0,73,2,1,35
0,29,0,2,135
1,8,1,1,150
0,15,0,1,52
1,28,1,2,150
0,90,1,1,200
1,30,0,2,119
0,3,1,3,200
0,6,1,5,75
0,16,0,1,75
0,12,0,1,89
2,56,0,21,75
0,24,0,2,86
0,6,0,3,64
0,6,0,2,130
0,75,1,3,89
4,144,0,3,79
1,4,0,3,95
1,1,1,3,300
1,9,1,4,124
0,54,1,1,650
1,4,0,3,85
4,169,0,21,35
2,46,0,7,60
0,36,1,1,125
2,37,0,1,45
1,27,1,3,720
0,6,0,4,52
1,28,1,31,159
1,8,0,1,80
0,111,0,1,60
0,20,1,30,120
0,6,1,1,175
1,19,1,7,200
0,20,1,1,399
0,21,0,1,60
1,30,1,7,55
0,84,2,1,25
2,56,0,5,150
1,68,1,30,130
1,4,1,1,75
1,19,1,3,250
0,21,1,3,100
1,2,0,4,135
0,111,0,1,40
1,2,0,1,63
1,14,1,4,160
0,20,0,3,125
0,21,1,7,179
0,15,0,1,60
1,11,1,1,165
1,23,1,2,99
2,56,0,2,80
0,15,1,2,200
1,52,1,2,89
1,23,0,1,80
1,7,0,2,75
1,27,1,2,800
1,19,0,1,50
1,2,0,1,65
0,90,1,1,595
0,21,1,2,28
1,27,1,3,450
0,6,0,1,100
1,28,0,4,100
1,7,1,2,300
0,15,0,2,82
1,30,0,2,69
0,54,0,4,75
2,25,1,2,151
1,7,0,1,1450
0,6,1,2,169
1,2,0,2,96
1,8,1,2,295
1,43,0,2,104
0,82,0,1,95
1,43,1,30,155
1,11,1,2,250
0,29,0,2,70
1,4,1,1,140
1,68,1,14,150
1,2,0,1,65
1,1,1,5,399
1,19,0,1,90
0,10,1,2,159
2,160,2,4,30
0,12,0,3,110
4,144,0,22,45
1,1,1,3,449
0,12,0,6,90
1,4,0,1,85
0,34,1,5,150
0,21,0,14,85
2,44,0,2,49
0,22,1,4,120
0,24,2,1,39
0,90,1,30,65
2,106,1,2,100
0,13,1,2,250
0,17,1,2,300
1,30,1,5,120
0,54,0,27,45
0,16,0,1,159
0,21,0,30,45
4,98,0,5,45
0,6,0,5,40
1,19,1,2,170
0,54,1,2,50
1,30,0,1,52
0,6,0,1,65
0,16,1,3,175
0,12,1,2,150
0,6,0,5,150
1,102,1,30,172
0,36,1,2,180
0,22,1,4,197
1,14,1,30,125
0,6,1,3,67
0,6,1,3,175
0,12,0,1,103
1,2,2,1,80
0,6,1,2,349
0,29,0,2,200
0,6,0,3,75
2,44,0,2,80
2,25,0,5,60
0,22,1,1,80
1,11,1,30,236
2,56,0,1,70
1,7,1,2,200
1,45,1,2,150
1,68,1,3,125
1,45,0,3,100
0,6,0,2,53
0,21,1,2,140
0,6,0,1,59
0,6,0,3,70
0,6,0,13,33
0,3,1,1,750
1,28,1,30,115
0,16,1,14,160
0,21,0,1,51
0,21,0,5,39
1,19,0,1,125
1,1,0,2,110
1,19,1,1,175
0,22,0,4,50
0,38,1,3,250
1,4,0,3,60
0,22,2,1,25
1,2,0,2,100
0,12,1,10,130
1,43,1,5,128
0,15,1,5,150
4,72,0,5,47
1,4,1,1,118
1,43,1,2,245
1,19,1,5,60
1,1,1,2,100
0,100,0,3,85
1,14,1,3,320
0,12,0,4,90
0,12,0,3,79
0,22,0,2,84
1,43,1,30,300
0,6,0,30,35
1,8,1,1,120
1,11,0,1,105
1,19,1,5,170
1,9,1,4,145
1,23,1,1,250
1,5,1,2,263
0,79,0,2,35
0,21,1,15,82
1,5,1,29,175
0,12,0,1,35
1,23,1,3,700
2,37,0,1,50
1,64,0,7,110
1,28,1,30,99
2,81,0,1,52
1,2,0,14,69
1,19,1,5,179
1,1,1,1,140
1,68,0,11,65
0,12,0,1,120
0,21,0,1,80
1,8,1,3,250
0,12,1,4,78
2,61,0,1,80
1,14,1,4,150
0,54,1,1,105
4,150,1,3,148
1,7,1,1,155
1,19,0,2,78
4,177,0,2,65
1,28,0,2,55
0,76,1,23,62
1,2,0,1,65
1,4,1,7,220
1,7,1,3,241
0,6,1,2,168
1,68,1,2,325
0,15,0,2,65
0,32,1,14,115
2,49,0,2,65
1,5,1,29,302
1,8,1,1,200
0,6,0,20,95
1,11,1,2,210
0,20,0,4,49
0,24,1,1,130
1,1,1,30,267
4,99,1,1,60
1,7,0,1,100
1,7,1,1,160
0,22,1,3,436
0,12,1,6,345
1,14,0,7,90
1,8,1,2,100
0,34,0,2,59
2,162,1,1,99
1,19,1,2,226
1,19,1,2,151
2,56,0,1,80
0,21,0,15,60
0,21,1,2,99
1,23,2,14,32
0,12,0,2,86
0,22,0,10,45
0,15,0,30,60
0,21,0,2,122
2,159,1,1,63
1,1,0,3,95
0,12,1,3,595
1,19,0,2,56
0,12,0,7,69
0,12,0,1,1300
0,15,1,2,120
0,12,1,2,246
0,15,2,2,25
1,2,0,1,69
2,37,0,1,50
0,12,1,1,170
2,25,0,1,79
2,44,0,1,100
2,63,1,2,115
1,8,1,2,74
0,6,1,5,140
1,26,0,3,70
1,2,0,5,1500
0,20,1,3,80
2,44,0,2,60
1,19,0,2,95
1,64,1,2,225
0,10,1,2,61
0,20,1,3,145
0,21,0,1,100
2,103,0,1,55
1,4,1,30,75
0,13,1,2,85
2,124,0,1,50
2,46,0,3,50
0,20,0,4,105
4,72,0,2,100
0,21,1,3,180
2,118,0,1,45
1,8,1,30,130
1,7,1,2,279
1,8,1,4,130
0,12,1,1,150
1,19,1,4,198
4,128,0,3,45
0,12,1,2,120
0,123,1,3,125
0,76,0,8,42
0,10,0,3,49
1,5,1,3,300
2,31,0,14,80
0,15,1,1,110
1,30,1,3,80
3,104,0,1,50
1,19,0,6,100
1,51,1,5,70
0,20,1,5,120
0,6,0,4,60
2,106,1,2,250
0,12,1,30,350
0,21,0,2,55
1,30,0,60,125
1,52,1,3,250
0,15,0,1,75
0,12,0,1,77
0,15,0,1,51
1,1,1,30,200
1,19,1,30,130
0,6,0,7,60
1,2,0,3,52
1,27,1,2,259
1,7,1,3,320
0,21,0,10,55
1,71,1,30,203
1,2,1,2,125
0,20,1,30,129
3,108,1,4,275
0,20,0,1,34
2,95,1,4,150
0,6,0,28,50
0,12,1,5,120
1,7,1,3,200
0,21,1,30,198
0,20,0,7,75
1,1,2,1,130
0,79,0,2,38
0,6,0,1,50
2,56,1,6,150
2,44,0,1,110
0,34,1,2,104
0,12,1,5,120
0,21,2,30,35
0,12,1,4,189
1,2,1,2,68
1,7,0,1,155
0,20,0,1,100
0,29,0,2,150
0,20,0,2,50
0,22,1,5,65
0,3,1,1,399
1,52,1,3,180
2,129,0,9,35
1,8,0,1,90
1,1,1,3,1000
0,6,0,5,75
1,26,1,62,150
0,12,1,3,175
2,106,1,2,175
0,33,1,5,145
1,28,1,1,200
2,44,0,30,34
0,113,0,1,200
2,39,1,3,149
0,54,1,1,400
2,56,0,7,112
1,7,0,1,100
0,6,0,2,70
2,39,0,3,59
0,6,0,2,41
2,46,1,1,179
0,36,1,5,175
2,49,0,1,115
0,29,1,1,550
0,24,0,3,100
2,56,0,1,70
1,45,1,2,150
2,139,0,2,50
0,12,1,3,255
1,64,0,1,105
1,43,1,2,431
0,10,0,1,95
1,5,0,14,95
0,12,0,2,150
0,12,1,2,128
0,12,2,1,60
1,14,1,29,170
0,12,1,5,450
1,28,1,30,260
1,18,1,6,125
0,6,1,2,97
1,23,1,30,125
0,54,1,7,159
1,19,1,1,160
2,56,0,1,65
1,14,1,2,350
1,7,0,1,350
1,14,1,3,199
0,12,1,3,200
0,12,1,31,230
0,12,0,2,116
1,45,1,3,250
2,25,1,7,150
4,57,0,7,40
0,12,0,3,50
2,155,1,7,75
0,6,1,2,174
1,2,0,30,45
0,3,1,1,500
1,4,2,1,45
2,103,0,1,62
1,71,1,29,699
0,15,1,1,200
1,7,1,1,119
2,39,0,7,33
1,2,0,2,60
0,12,0,4,65
0,79,1,3,138
1,5,1,30,252
2,31,0,30,40
1,1,0,3,109
0,12,1,4,225
1,14,1,2,240
2,56,0,3,80
1,28,0,2,110
1,43,0,1,145
1,28,1,30,200
0,16,1,3,159
0,13,0,7,74
0,33,1,2,180
2,49,1,18,125
2,178,0,1,65
1,8,1,2,225
0,12,0,2,60
0,12,1,14,120
0,6,1,20,126
1,5,1,30,195
0,20,0,5,70
1,7,0,2,125
0,12,1,2,170
0,21,1,3,100
1,1,0,1,50
1,77,1,5,1200
1,2,1,4,224
1,45,1,4,150
1,7,0,3,130
0,34,0,2,95
0,21,0,3,34
1,2,0,4,45
1,64,1,3,199
1,68,0,5,99
0,76,1,2,123
0,12,1,3,250
0,117,1,1,115
0,15,0,2,60
2,87,1,3,288
0,15,1,28,149
0,15,1,2,160
1,19,1,3,160
0,6,0,30,65
0,54,0,2,175
1,28,0,1,60
0,35,0,1,40
0,12,0,3,75
1,1,1,2,210
0,3,1,3,150
0,24,0,2,100
2,44,0,1,45
0,15,0,3,99
0,12,0,20,65
1,4,0,5,60
0,6,0,3,80
1,48,1,2,700
0,67,0,1,72
4,127,0,28,43
1,5,1,30,175
1,30,1,1,50
1,19,1,1,120
0,21,0,2,48
4,181,1,2,75
1,77,1,1,300
1,8,0,5,125
1,26,1,6,189
1,4,1,7,149
1,4,0,1,47
1,28,1,1,150
1,5,1,29,172
0,36,1,3,225
0,12,0,2,80
0,3,1,4,157
0,12,0,1,79
0,70,1,2,150
1,14,0,4,255
0,6,0,2,95
0,13,0,21,45
0,79,0,1,55
1,2,1,14,55
1,5,1,2,375
2,46,0,1,50
1,30,0,2,80
1,2,1,2,200
1,19,1,2,545
0,13,0,5,85
0,35,1,3,125
0,12,0,1,91
0,6,0,30,42
1,30,0,6,145
0,3,1,1,98
0,6,0,1,41
1,43,1,30,270
0,15,0,2,60
0,12,0,1,70
2,95,0,2,70
0,29,1,3,250
0,35,0,2,49
2,183,1,1,60
1,28,1,3,170
1,43,1,10,180
0,6,0,30,35
1,43,0,3,90
0,15,1,4,250
0,34,1,1,250
1,64,0,10,100
0,20,1,3,199
0,21,0,30,43
1,23,1,3,125
1,2,0,30,89
0,73,1,2,105
1,2,0,3,55
0,21,0,1,200
0,79,0,2,50
0,12,0,1,80
0,75,1,1,87
1,28,0,5,80
1,28,0,14,75
0,21,0,3,90
0,79,1,2,150
1,27,1,5,275
0,15,1,2,130
1,53,1,30,165
1,1,1,28,675
2,83,0,1,65
2,39,0,30,79
2,153,1,2,80
1,1,1,2,199
2,183,0,15,35
1,19,1,10,142
0,15,0,1,75
1,64,1,2,175
1,14,0,4,200
3,122,0,1,55
2,94,0,1,70
4,98,1,3,100
0,21,1,5,500
1,30,0,1,120
0,12,1,2,150
1,1,1,3,737
0,12,0,4,50
0,6,0,6,35
1,68,1,1,200
2,49,0,1,60
1,2,1,5,92
0,33,1,7,100
0,12,2,2,70
1,19,1,5,295
1,11,1,7,190
0,22,1,5,185
2,25,1,5,200
4,80,1,2,69
1,1,1,2,595
1,4,0,2,90
1,28,0,1,120
2,39,1,1,261
1,30,0,30,65
0,12,0,3,60
1,19,1,2,180
0,15,1,30,100
0,79,1,15,125
0,16,1,14,125
1,28,0,1,275
2,44,0,30,47
0,15,1,2,275
2,44,0,2,49
0,12,1,2,300
1,2,0,3,50
1,71,1,29,699
3,55,1,1,199
1,28,0,3,87
0,73,1,30,224
2,37,0,1,50
0,54,0,2,38
2,39,1,2,300
2,49,1,2,125
0,24,1,2,66
0,6,0,1,75
0,6,0,3,72
2,44,0,1,149
1,19,0,4,67
1,1,0,6,100
0,70,0,1,55
0,6,0,2,60
0,6,0,20,40
0,34,1,2,250
0,12,1,2,190
1,30,1,5,130
1,4,1,1,165
1,23,0,1,130
1,1,1,30,192
3,174,1,2,429
0,12,1,8,179
0,15,1,4,110
1,5,0,4,40
1,2,0,1,85
1,53,0,2,325
2,139,0,5,40
1,1,1,30,175
1,2,2,1,200
4,72,1,4,65
0,12,0,5,60
0,12,1,3,245
0,6,1,2,65
1,8,1,5,150
1,7,0,3,50
0,29,1,14,200
1,9,0,15,41
0,12,1,2,61
1,19,1,2,225
0,16,1,1,181
0,20,1,10,250
1,101,1,30,263
0,15,0,5,40
2,83,0,1,125
0,13,0,2,65
0,70,1,2,95
0,0,1,2,75
1,30,0,3,50
1,11,0,2,250
1,11,1,60,150
1,18,0,4,60
0,21,0,1,75
0,15,0,2,60
1,11,1,3,215
1,7,1,30,87
0,12,1,1,200
2,81,1,1,88
0,6,1,4,150
1,8,0,1,82
0,21,0,2,35
1,2,1,5,500
0,6,1,2,99
0,38,1,14,175
1,2,1,3,125
2,129,0,3,45
0,12,0,2,55
0,6,0,2,55
1,23,0,2,74
1,1,1,3,250
1,19,1,3,151
1,18,1,21,70
0,34,0,1,70
2,61,1,3,67
0,12,0,1,70
2,39,1,1,85
2,49,0,14,50
0,79,1,2,105
1,28,1,30,115
1,2,0,1,65
1,19,0,1,75
0,6,1,5,137
2,25,0,1,65
0,123,0,1,50
0,32,1,3,600
0,15,0,4,82
1,18,1,1,35
0,13,0,28,57
0,12,0,12,50
1,1,0,3,450
0,33,0,2,158
0,6,1,2,175
2,178,0,2,37
1,2,1,2,89
0,15,0,30,33
0,6,0,4,95
1,50,1,3,221
1,9,1,5,300
1,19,1,2,125
0,22,0,7,39
0,21,0,1,64
1,23,2,14,35
0,79,1,5,150
1,7,1,4,250
1,28,1,7,150
0,21,1,3,120
1,5,0,1,200
1,2,0,30,63
0,10,1,2,200
1,2,1,2,100
0,12,0,2,100
1,4,0,1,85
1,64,1,2,225
0,12,1,1,380
0,12,1,60,249
0,20,1,2,150
0,12,0,2,100
3,186,1,2,115
3,109,1,1,80
2,56,0,1,70
0,10,0,2,50
1,7,1,2,250
0,20,1,20,120
0,12,1,2,250
0,6,1,2,145
1,1,1,3,246
2,25,0,1,55
1,68,1,2,100
0,21,0,2,90
1,8,1,1,110
1,11,1,1,750
0,22,0,6,95
2,94,0,2,50
0,6,1,2,350
1,18,0,7,50
0,12,1,3,160
1,8,1,2,180
1,14,1,19,150
1,43,0,2,120
0,6,1,1,80
1,2,0,1,77
0,21,0,2,49
1,1,0,1,375
1,4,0,4,65
1,18,1,30,115
0,76,0,2,50
0,12,1,4,179
0,70,1,5,80
1,1,0,1,85
1,18,1,3,100
0,111,0,1,33
2,56,0,1,120
0,6,0,1,220
1,2,1,2,150
1,19,1,5,250
0,21,0,1,45
2,56,1,5,90
1,8,1,3,900
0,21,0,1,50
0,12,0,2,44
1,7,1,2,240
1,19,0,1,125
